"","Dbase","Query","Bitscore","Distance"
"513","GID1_seq316","GID1_seq316",437,0
"514","GID1_seq317","GID1_seq317",726,0
"515","GID1_seq317","GID1_seq539",28.9,0.971968962172648
"516","GID1_seq318","GID1_seq318",1105,0
"517","GID1_seq318","GID1_seq319",26.3,0.982680276588739
"518","GID1_seq319","GID1_seq319",1932,0
"519","GID1_seq319","GID1_seq343",28.9,0.982874074074074
"520","GID1_seq32","GID1_seq32",2754,0
"521","GID1_seq32","GID1_seq514",26.6,0.982727272727273
"522","GID1_seq320","GID1_seq320",633,0
"523","GID1_seq320","GID1_seq367",132,0.794871794871795
"524","GID1_seq321","GID1_seq321",621,0
"525","GID1_seq322","GID1_seq322",492,0
"526","GID1_seq323","GID1_seq115",22.4,0.973569321533923
"527","GID1_seq323","GID1_seq185",22.1,0.977654196157735
"528","GID1_seq323","GID1_seq323",118,0
"529","GID1_seq324","GID1_seq21",23.8,0.926543209876543
"530","GID1_seq324","GID1_seq324",405,0
"531","GID1_seq324","GID1_seq383",24.7,0.940767386091127
"532","GID1_seq324","GID1_seq510",24.9,0.97344
"533","GID1_seq325","GID1_seq325",668,0
"534","GID1_seq325","GID1_seq438",73.9,0.895473833097595
"535","GID1_seq326","GID1_seq326",537,0
"536","GID1_seq327","GID1_seq327",917,0
"537","GID1_seq328","GID1_seq263",24.7,0.948861283643892
"538","GID1_seq328","GID1_seq328",232,0
"539","GID1_seq329","GID1_seq329",762,0
"540","GID1_seq33","GID1_seq33",237,0
"541","GID1_seq33","GID1_seq336",24.4,0.977888536474853
"542","GID1_seq33","GID1_seq492",24.4,0.923149606299213
"543","GID1_seq330","GID1_seq330",964,0
"544","GID1_seq330","GID1_seq398",68.8,0.930819507290096
"545","GID1_seq330","GID1_seq523",25.8,0.972421165152325
"546","GID1_seq331","GID1_seq331",830,0
"547","GID1_seq332","GID1_seq332",669,0
"548","GID1_seq332","GID1_seq452",24.9,0.946794871794872
"549","GID1_seq333","GID1_seq333",1419,0
"550","GID1_seq333","GID1_seq544",25.8,0.970327774583094
"551","GID1_seq334","GID1_seq334",1118,0
"552","GID1_seq334","GID1_seq426",25.8,0.96180606957809
"553","GID1_seq334","GID1_seq436",48.3,0.956506078343089
"554","GID1_seq334","GID1_seq437",50.5,0.954401805869075
"555","GID1_seq334","GID1_seq461",25.8,0.965299260255548
"556","GID1_seq334","GID1_seq547",28.9,0.971541112752339
"557","GID1_seq335","GID1_seq335",639,0
"558","GID1_seq335","GID1_seq45",31.1,0.930812013348165
"559","GID1_seq336","GID1_seq133",140,0.928094504365691
"560","GID1_seq336","GID1_seq336",1970,0
"561","GID1_seq336","GID1_seq443",28.3,0.980435534047701
"562","GID1_seq337","GID1_seq337",1032,0
"563","GID1_seq338","GID1_seq338",705,0
"564","GID1_seq338","GID1_seq339",81.8,0.876992481203008
"565","GID1_seq339","GID1_seq339",625,0
"566","GID1_seq34","GID1_seq34",296,0
"567","GID1_seq340","GID1_seq340",308,0
"568","GID1_seq341","GID1_seq341",253,0
"569","GID1_seq342","GID1_seq342",1190,0
"570","GID1_seq342","GID1_seq403",26.6,0.961309090909091
"571","GID1_seq343","GID1_seq343",1443,0
"572","GID1_seq344","GID1_seq162",23,0.974780701754386
"573","GID1_seq344","GID1_seq344",179,0
"574","GID1_seq345","GID1_seq345",636,0
"575","GID1_seq346","GID1_seq346",248,0
"576","GID1_seq346","GID1_seq74",24.1,0.975495678698526
"577","GID1_seq347","GID1_seq279",26.9,0.985009752020061
"578","GID1_seq347","GID1_seq347",1708,0
"579","GID1_seq347","GID1_seq394",63.2,0.957412398921833
"580","GID1_seq347","GID1_seq433",28.6,0.982671917600727
"581","GID1_seq347","GID1_seq460",26.6,0.97223382045929
"582","GID1_seq347","GID1_seq475",55.6,0.964921135646688
"583","GID1_seq347","GID1_seq490",46.9,0.9665
"584","GID1_seq347","GID1_seq547",44.6,0.965967188096146
"585","GID1_seq348","GID1_seq348",1010,0
"586","GID1_seq348","GID1_seq466",26.6,0.964126770060688
"587","GID1_seq349","GID1_seq349",793,0
"588","GID1_seq349","GID1_seq475",25.5,0.977383592017738
"589","GID1_seq35","GID1_seq330",26.9,0.962508710801394
"590","GID1_seq35","GID1_seq35",471,0
"591","GID1_seq350","GID1_seq350",1275,0
"592","GID1_seq350","GID1_seq433",39,0.972803347280335
"593","GID1_seq350","GID1_seq441",27.8,0.967390029325513
"594","GID1_seq350","GID1_seq487",29.7,0.963625229638702
"595","GID1_seq350","GID1_seq523",48.6,0.955453712190651
"596","GID1_seq351","GID1_seq351",425,0
"597","GID1_seq352","GID1_seq154",25.8,0.950669216061185
"598","GID1_seq352","GID1_seq352",327,0
"599","GID1_seq353","GID1_seq353",845,0
"600","GID1_seq354","GID1_seq243",24.4,0.967357859531773
"601","GID1_seq354","GID1_seq354",215,0
"602","GID1_seq355","GID1_seq31",21.8,0.985926404131698
"603","GID1_seq355","GID1_seq355",169,0
"604","GID1_seq356","GID1_seq356",625,0
"605","GID1_seq356","GID1_seq547",39.9,0.948114434330299
"606","GID1_seq357","GID1_seq357",264,0
"607","GID1_seq358","GID1_seq358",296,0
"608","GID1_seq358","GID1_seq507",25.5,0.913265306122449
"609","GID1_seq359","GID1_seq359",776,0
"610","GID1_seq36","GID1_seq36",286,0
"611","GID1_seq36","GID1_seq522",26.6,0.918027734976887
"612","GID1_seq360","GID1_seq22",131,0.827744904667982
"613","GID1_seq360","GID1_seq302",26.9,0.96137832017229
"614","GID1_seq360","GID1_seq360",843,0
"615","GID1_seq360","GID1_seq496",26.6,0.970656370656371
"616","GID1_seq360","GID1_seq523",25.5,0.970857142857143
"617","GID1_seq361","GID1_seq361",178,0
"618","GID1_seq362","GID1_seq362",536,0
"619","GID1_seq363","GID1_seq319",23.5,0.978270920018493
"620","GID1_seq363","GID1_seq363",231,0
"621","GID1_seq364","GID1_seq364",1007,0
"622","GID1_seq365","GID1_seq365",307,0
"623","GID1_seq365","GID1_seq521",26.6,0.931794871794872
"624","GID1_seq366","GID1_seq161",22.7,0.974791782343143
"625","GID1_seq366","GID1_seq333",24.4,0.969969230769231
"626","GID1_seq366","GID1_seq366",206,0
"627","GID1_seq367","GID1_seq367",654,0
"628","GID1_seq368","GID1_seq368",474,0
"629","GID1_seq368","GID1_seq436",25.8,0.967279644895371
"630","GID1_seq368","GID1_seq547",25.8,0.962797404470079
"631","GID1_seq369","GID1_seq176",27.5,0.973313925278991
"632","GID1_seq369","GID1_seq369",1707,0
"633","GID1_seq37","GID1_seq37",371,0
"634","GID1_seq37","GID1_seq545",24.4,0.969308176100629
"635","GID1_seq370","GID1_seq370",1027,0
"636","GID1_seq370","GID1_seq59",25.8,0.968285187461586
"637","GID1_seq371","GID1_seq371",790,0
"638","GID1_seq372","GID1_seq372",466,0
"639","GID1_seq372","GID1_seq399",24.7,0.962575757575758
"640","GID1_seq373","GID1_seq327",24.7,0.965014164305949
"641","GID1_seq373","GID1_seq373",495,0
"642","GID1_seq374","GID1_seq260",25.8,0.975797373358349
"643","GID1_seq374","GID1_seq374",411,0
"644","GID1_seq375","GID1_seq375",425,0
"645","GID1_seq375","GID1_seq541",25.5,0.969515839808727
"646","GID1_seq376","GID1_seq133",33.4,0.978276422764228
"647","GID1_seq376","GID1_seq376",1151,0
"648","GID1_seq377","GID1_seq136",28.9,0.968874528809908
"649","GID1_seq377","GID1_seq377",1071,0
"650","GID1_seq377","GID1_seq90",27.5,0.962762356127285
"651","GID1_seq378","GID1_seq378",871,0
"652","GID1_seq378","GID1_seq60",28.6,0.968760240305844
"653","GID1_seq379","GID1_seq379",437,0
"654","GID1_seq38","GID1_seq38",657,0
"655","GID1_seq380","GID1_seq380",252,0
"656","GID1_seq381","GID1_seq381",337,0
"657","GID1_seq381","GID1_seq470",22.7,0.915613382899628
"658","GID1_seq381","GID1_seq57",24.9,0.966122448979592
"659","GID1_seq382","GID1_seq382",484,0
"660","GID1_seq383","GID1_seq383",429,0
"661","GID1_seq383","GID1_seq437",25.8,0.966186107470511
"662","GID1_seq384","GID1_seq384",320,0
"663","GID1_seq385","GID1_seq385",335,0
"664","GID1_seq385","GID1_seq387",23.3,0.913543599257885
"665","GID1_seq386","GID1_seq386",316,0
"666","GID1_seq386","GID1_seq408",23.5,0.956279069767442
"667","GID1_seq387","GID1_seq387",204,0
"668","GID1_seq388","GID1_seq388",816,0
"669","GID1_seq389","GID1_seq389",1219,0
"670","GID1_seq389","GID1_seq525",29.7,0.966057142857143
"671","GID1_seq39","GID1_seq39",608,0
"672","GID1_seq390","GID1_seq390",1638,0
"673","GID1_seq390","GID1_seq471",27.8,0.972878048780488
"674","GID1_seq391","GID1_seq391",390,0
"675","GID1_seq392","GID1_seq392",575,0
"676","GID1_seq393","GID1_seq393",408,0
"677","GID1_seq393","GID1_seq437",24.4,0.967574750830565
"678","GID1_seq393","GID1_seq493",24.9,0.926764705882353
"679","GID1_seq394","GID1_seq394",1260,0
"680","GID1_seq394","GID1_seq475",102,0.925055106539309
"681","GID1_seq394","GID1_seq490",81.5,0.930697278911565
"682","GID1_seq394","GID1_seq547",42.7,0.960699493787391
"683","GID1_seq395","GID1_seq395",432,0
"684","GID1_seq396","GID1_seq396",614,0
"685","GID1_seq397","GID1_seq154",163,0.743509047993706
"686","GID1_seq397","GID1_seq397",552,0
"687","GID1_seq397","GID1_seq516",24.9,0.96959706959707
"688","GID1_seq398","GID1_seq398",1025,0
"689","GID1_seq398","GID1_seq437",27.5,0.974081055607917
"690","GID1_seq398","GID1_seq526",118,0.846153846153846
"691","GID1_seq399","GID1_seq399",854,0
"692","GID1_seq4","GID1_seq271",25.2,0.94965034965035
"693","GID1_seq4","GID1_seq362",25.2,0.940775558166863
"694","GID1_seq4","GID1_seq4",315,0
"695","GID1_seq40","GID1_seq40",735,0
"696","GID1_seq40","GID1_seq81",74.2,0.901132578281146
"697","GID1_seq400","GID1_seq400",484,0
"698","GID1_seq400","GID1_seq68",27.2,0.95573637103336
"699","GID1_seq401","GID1_seq401",541,0
"700","GID1_seq402","GID1_seq402",912,0
"701","GID1_seq402","GID1_seq500",27.2,0.967149758454106
"702","GID1_seq403","GID1_seq403",185,0
"703","GID1_seq403","GID1_seq49",23.5,0.965743440233236
"704","GID1_seq403","GID1_seq63",22.4,0.965538461538462
"705","GID1_seq404","GID1_seq300",85.7,0.892404268675455
"706","GID1_seq404","GID1_seq32",25.2,0.984959713518353
"707","GID1_seq404","GID1_seq404",597,0
"708","GID1_seq405","GID1_seq133",56.4,0.969439176374966
"709","GID1_seq405","GID1_seq336",94.7,0.949317634466149
"710","GID1_seq405","GID1_seq405",1767,0
"711","GID1_seq405","GID1_seq96",45.2,0.968665511265165
"712","GID1_seq406","GID1_seq406",597,0
"713","GID1_seq406","GID1_seq433",26.3,0.975981735159817
"714","GID1_seq406","GID1_seq540",26.1,0.966941101963268
"715","GID1_seq407","GID1_seq407",435,0
"716","GID1_seq407","GID1_seq527",32.5,0.914921465968586
"717","GID1_seq408","GID1_seq408",759,0
"718","GID1_seq409","GID1_seq244",85.1,0.782074263764405
"719","GID1_seq409","GID1_seq409",362,0
"720","GID1_seq41","GID1_seq262",25.2,0.964556962025316
"721","GID1_seq41","GID1_seq41",688,0
"722","GID1_seq410","GID1_seq334",26.6,0.971212121212121
"723","GID1_seq410","GID1_seq394",26.6,0.973266331658291
"724","GID1_seq410","GID1_seq410",730,0
"725","GID1_seq411","GID1_seq411",744,0
"726","GID1_seq412","GID1_seq405",31.4,0.973127941805734
"727","GID1_seq412","GID1_seq412",570,0
"728","GID1_seq412","GID1_seq484",26.6,0.957710651828299
"729","GID1_seq413","GID1_seq413",2027,0
"730","GID1_seq414","GID1_seq414",2274,0
"731","GID1_seq414","GID1_seq513",28,0.982085732565579
"732","GID1_seq414","GID1_seq539",67.7,0.962493074792244
"733","GID1_seq415","GID1_seq272",30,0.961365099806825
"734","GID1_seq415","GID1_seq415",1094,0
"735","GID1_seq415","GID1_seq539",30.6,0.974814814814815
"736","GID1_seq416","GID1_seq10",26.3,0.979275019700552
"737","GID1_seq416","GID1_seq416",913,0
"738","GID1_seq416","GID1_seq432",29.7,0.966345609065156
"739","GID1_seq417","GID1_seq333",26.1,0.975225439012814
"740","GID1_seq417","GID1_seq417",688,0
"741","GID1_seq418","GID1_seq418",318,0
"742","GID1_seq419","GID1_seq419",644,0
"743","GID1_seq42","GID1_seq101",24.4,0.945777777777778
"744","GID1_seq42","GID1_seq416",36.2,0.948211731044349
"745","GID1_seq42","GID1_seq42",485,0
"746","GID1_seq420","GID1_seq420",305,0
"747","GID1_seq421","GID1_seq421",435,0
"748","GID1_seq422","GID1_seq422",280,0
"749","GID1_seq423","GID1_seq423",1198,0
"750","GID1_seq424","GID1_seq424",600,0
"751","GID1_seq425","GID1_seq425",689,0
"752","GID1_seq425","GID1_seq532",38.2,0.944996400287977
"753","GID1_seq426","GID1_seq181",23.8,0.976306620209059
"754","GID1_seq426","GID1_seq20",24.1,0.911233885819521
"755","GID1_seq426","GID1_seq318",23,0.965620328849028
"756","GID1_seq426","GID1_seq426",233,0
"757","GID1_seq427","GID1_seq427",467,0
"758","GID1_seq428","GID1_seq428",1326,0
"759","GID1_seq429","GID1_seq133",26.3,0.979010375099761
"760","GID1_seq429","GID1_seq429",582,0
"761","GID1_seq43","GID1_seq239",29.2,0.962322580645161
"762","GID1_seq43","GID1_seq43",828,0
"763","GID1_seq430","GID1_seq430",831,0
"764","GID1_seq431","GID1_seq431",384,0
"765","GID1_seq431","GID1_seq519",27.5,0.963863337713535
"766","GID1_seq432","GID1_seq294",25.8,0.960670731707317
"767","GID1_seq432","GID1_seq350",47.4,0.955430183356841
"768","GID1_seq432","GID1_seq432",852,0
"769","GID1_seq432","GID1_seq437",25.5,0.973832734735762
"770","GID1_seq432","GID1_seq487",36.5,0.939669421487603
"771","GID1_seq432","GID1_seq515",28.6,0.950647109577222
"772","GID1_seq432","GID1_seq523",89.6,0.898123934053439
"773","GID1_seq433","GID1_seq432",29.2,0.976114519427403
"774","GID1_seq433","GID1_seq433",1593,0
"775","GID1_seq433","GID1_seq523",29.4,0.97648
"776","GID1_seq433","GID1_seq528",29.4,0.972940635066728
"777","GID1_seq433","GID1_seq534",25.5,0.972207084468665
"778","GID1_seq433","GID1_seq542",34.2,0.971582883257167
"779","GID1_seq434","GID1_seq434",1153,0
"780","GID1_seq434","GID1_seq92",26.3,0.968727705112961
"781","GID1_seq435","GID1_seq435",477,0
"782","GID1_seq436","GID1_seq436",1103,0
"783","GID1_seq437","GID1_seq272",71.9,0.907583547557841
"784","GID1_seq437","GID1_seq436",184,0.832727272727273
"785","GID1_seq437","GID1_seq437",1097,0
"786","GID1_seq437","GID1_seq515",26.1,0.962820512820513
"787","GID1_seq438","GID1_seq433",25.8,0.977939290294998
"788","GID1_seq438","GID1_seq438",746,0
"789","GID1_seq438","GID1_seq523",27.8,0.966364186327889
"790","GID1_seq439","GID1_seq439",226,0
"791","GID1_seq44","GID1_seq44",936,0
"792","GID1_seq440","GID1_seq440",1247,0
"793","GID1_seq440","GID1_seq530",25.8,0.970581527936146
"794","GID1_seq441","GID1_seq334",24.9,0.967829457364341
"795","GID1_seq441","GID1_seq441",430,0
"796","GID1_seq442","GID1_seq442",580,0
"797","GID1_seq443","GID1_seq405",37.9,0.97182156133829
"798","GID1_seq443","GID1_seq443",923,0
"799","GID1_seq444","GID1_seq1",26.6,0.970345596432553
"800","GID1_seq444","GID1_seq444",538,0
"801","GID1_seq444","GID1_seq505",26.3,0.966020671834625
"802","GID1_seq444","GID1_seq92",25.5,0.952202436738519
"803","GID1_seq445","GID1_seq445",395,0
"804","GID1_seq446","GID1_seq254",23.3,0.959513466550825
"805","GID1_seq446","GID1_seq446",314,0
"806","GID1_seq447","GID1_seq447",310,0
"807","GID1_seq448","GID1_seq448",641,0
"808","GID1_seq448","GID1_seq536",25.2,0.949244712990937
"809","GID1_seq449","GID1_seq413",24.9,0.978205689277899
"810","GID1_seq449","GID1_seq437",26.1,0.961476014760148
"811","GID1_seq449","GID1_seq449",258,0
"812","GID1_seq45","GID1_seq22",23.5,0.949893390191898
"813","GID1_seq45","GID1_seq45",260,0
"814","GID1_seq450","GID1_seq450",644,0
"815","GID1_seq451","GID1_seq451",425,0
"816","GID1_seq452","GID1_seq452",267,0
"817","GID1_seq453","GID1_seq453",238,0
"818","GID1_seq454","GID1_seq454",845,0
"819","GID1_seq455","GID1_seq455",285,0
"820","GID1_seq456","GID1_seq456",338,0
"821","GID1_seq457","GID1_seq457",242,0
"822","GID1_seq458","GID1_seq117",24.1,0.955941499085923
"823","GID1_seq458","GID1_seq458",364,0
"824","GID1_seq459","GID1_seq459",264,0
"825","GID1_seq46","GID1_seq304",26.1,0.947005076142132
"826","GID1_seq46","GID1_seq46",316,0
"827","GID1_seq460","GID1_seq460",208,0
"828","GID1_seq461","GID1_seq461",369,0
"829","GID1_seq462","GID1_seq462",179,0
"830","GID1_seq463","GID1_seq463",243,0
"831","GID1_seq464","GID1_seq251",22.4,0.911811023622047
"832","GID1_seq464","GID1_seq464",170,0
"833","GID1_seq465","GID1_seq465",278,0
"834","GID1_seq466","GID1_seq162",24.7,0.976676109537299
"835","GID1_seq466","GID1_seq466",473,0
"836","GID1_seq467","GID1_seq467",224,0
"837","GID1_seq468","GID1_seq468",188,0
"838","GID1_seq469","GID1_seq469",558,0
"839","GID1_seq47","GID1_seq264",28.3,0.95962910128388
"840","GID1_seq47","GID1_seq47",530,0
"841","GID1_seq470","GID1_seq470",201,0
"842","GID1_seq471","GID1_seq471",412,0
"843","GID1_seq472","GID1_seq472",418,0
"844","GID1_seq473","GID1_seq473",210,0
"845","GID1_seq474","GID1_seq238",66.9,0.931769505354411
"846","GID1_seq474","GID1_seq336",25.5,0.981291269258988
"847","GID1_seq474","GID1_seq347",61.8,0.949837662337662
"848","GID1_seq474","GID1_seq394",86.6,0.914087301587302
"849","GID1_seq474","GID1_seq474",756,0
"850","GID1_seq474","GID1_seq475",53.9,0.951397655545537
"851","GID1_seq474","GID1_seq490",56.2,0.939177489177489
"852","GID1_seq475","GID1_seq475",1462,0
"853","GID1_seq475","GID1_seq490",140,0.890368050117463
"854","GID1_seq475","GID1_seq547",30.8,0.974063157894737
"855","GID1_seq476","GID1_seq476",317,0
"856","GID1_seq477","GID1_seq477",249,0
"857","GID1_seq478","GID1_seq478",191,0
"858","GID1_seq479","GID1_seq479",239,0
"859","GID1_seq48","GID1_seq48",1227,0
"860","GID1_seq480","GID1_seq375",26.1,0.924238026124819
"861","GID1_seq480","GID1_seq480",264,0
"862","GID1_seq481","GID1_seq481",451,0
"863","GID1_seq482","GID1_seq336",25.8,0.981558255897069
"864","GID1_seq482","GID1_seq482",828,0
"865","GID1_seq483","GID1_seq147",25.8,0.973456790123457
"866","GID1_seq483","GID1_seq483",751,0
"867","GID1_seq484","GID1_seq484",688,0
"868","GID1_seq485","GID1_seq189",26.1,0.949662487945998
"869","GID1_seq485","GID1_seq278",24.9,0.948070907194995
"870","GID1_seq485","GID1_seq485",449,0
"871","GID1_seq486","GID1_seq486",721,0
"872","GID1_seq487","GID1_seq14",24.7,0.961675717610551
"873","GID1_seq487","GID1_seq175",25.2,0.97468608739327
"874","GID1_seq487","GID1_seq334",23.8,0.967750677506775
"875","GID1_seq487","GID1_seq433",27.8,0.97150179395182
"876","GID1_seq487","GID1_seq436",25.5,0.965092402464066
"877","GID1_seq487","GID1_seq487",358,0
"878","GID1_seq487","GID1_seq515",28.9,0.913082706766917
"879","GID1_seq487","GID1_seq523",34.8,0.94498023715415
"880","GID1_seq488","GID1_seq190",43.2,0.902593010146561
"881","GID1_seq488","GID1_seq488",472,0
"882","GID1_seq489","GID1_seq489",850,0
"883","GID1_seq49","GID1_seq49",1187,0
"884","GID1_seq490","GID1_seq413",26.1,0.983263866623918
"885","GID1_seq490","GID1_seq414",26.1,0.984491978609626
"886","GID1_seq490","GID1_seq490",1092,0
"887","GID1_seq491","GID1_seq256",24.9,0.9585
"888","GID1_seq491","GID1_seq491",535,0
"889","GID1_seq492","GID1_seq492",398,0
"890","GID1_seq493","GID1_seq172",24.1,0.952229930624381
"891","GID1_seq493","GID1_seq493",272,0
"892","GID1_seq493","GID1_seq540",25.2,0.959808612440191
"893","GID1_seq494","GID1_seq367",23,0.949726775956284
"894","GID1_seq494","GID1_seq494",261,0
"895","GID1_seq495","GID1_seq495",334,0
"896","GID1_seq495","GID1_seq547",24.4,0.960866078588613
"897","GID1_seq496","GID1_seq496",970,0
"898","GID1_seq497","GID1_seq497",656,0
"899","GID1_seq498","GID1_seq498",273,0
"900","GID1_seq499","GID1_seq499",435,0
"901","GID1_seq5","GID1_seq5",354,0
"902","GID1_seq50","GID1_seq50",139,0
"903","GID1_seq500","GID1_seq185",26.3,0.979800307219662
"904","GID1_seq500","GID1_seq500",744,0
"905","GID1_seq501","GID1_seq501",490,0
"906","GID1_seq502","GID1_seq502",699,0
"907","GID1_seq503","GID1_seq370",21.8,0.963268744734625
"908","GID1_seq503","GID1_seq503",160,0
"909","GID1_seq504","GID1_seq504",455,0
"910","GID1_seq504","GID1_seq505",25.5,0.96518771331058
"911","GID1_seq505","GID1_seq505",1010,0
"912","GID1_seq506","GID1_seq506",322,0
"913","GID1_seq507","GID1_seq507",292,0
"914","GID1_seq508","GID1_seq508",158,0
"915","GID1_seq509","GID1_seq138",26.1,0.924017467248908
"916","GID1_seq509","GID1_seq509",210,0
"917","GID1_seq51","GID1_seq51",697,0
"918","GID1_seq510","GID1_seq510",1470,0
"919","GID1_seq511","GID1_seq511",856,0
"920","GID1_seq512","GID1_seq512",631,0
"921","GID1_seq512","GID1_seq513",59,0.920431557653405
"922","GID1_seq513","GID1_seq513",852,0
"923","GID1_seq514","GID1_seq514",326,0
"924","GID1_seq515","GID1_seq118",23.8,0.955679702048417
"925","GID1_seq515","GID1_seq423",24.4,0.967574750830565
"926","GID1_seq515","GID1_seq472",23.3,0.935724137931034
"927","GID1_seq515","GID1_seq515",307,0
"928","GID1_seq515","GID1_seq520",23.8,0.93051094890511
"929","GID1_seq515","GID1_seq523",25.2,0.958484349258649
"930","GID1_seq516","GID1_seq516",1086,0
"931","GID1_seq517","GID1_seq517",759,0
"932","GID1_seq518","GID1_seq327",29.4,0.973489630297565
"933","GID1_seq518","GID1_seq518",1301,0
"934","GID1_seq519","GID1_seq519",1138,0
"935","GID1_seq52","GID1_seq230",23.8,0.936870026525199
"936","GID1_seq52","GID1_seq52",440,0
